StartDate,EndDate,Consent_Q1,Consent_Q2,Donation1_SELF,Donation1_HELP,Donation1_JUSTICE,Donation1_EDUCATION,Donation1_ANIMALS,Donation1_NATURE,Donation1_ART,Donation1_SCIENCE,Donation2_SELF,Donation2_HELP,Donation2_JUSTICE,Donation2_EDUCATION,Donation2_ANIMALS,Donation2_NATURE,Donation2_ART,Donation2_SCIENCE,Taste_Possibility,GoodTaste_Def,BadTaste_Def,NoTaste_Justification,GoodTaste_Example,BadTaste_Example,Domains_Distinction1_Beer,Domains_Distinction1_Car,Domains_Distinction1_Clothing,Domains_Distinction1_ComicBooks,Domains_Distinction1_Food,Domains_Distinction1_GraphicDesign,Domains_Distinction1_InteriorDesign,Domains_Distinction1_Jewelry,Domains_Distinction1_Literature,Domains_Distinction1_Marijuana,Domains_Distinction1_Movies,Domains_Distinction1_Music,Domains_Distinction1_Paintings,Domains_Distinction1_Sculpture,Domains_Distinction1_Sports,Domains_Distinction1_TVshows,Domains_Distinction1_Videogames,Domains_Distinction1_Wine,Domains_Distinction1_Wrestling,Domains_Distinction2_Beer,Domains_Distinction2_Car,Domains_Distinction2_Clothing,Domains_Distinction2_Comicbooks,Domains_Distinction2_Food,Domains_Distinction2_GraphicDesign,Domains_Distinction2_InteriorDesign,Domains_Distinction2_Jewelry,Domains_Distinction2_Literature,Domains_Distinction2_Marijuana,Domains_Distinction2_Movies,Domains_Distinction2_Music,Domains_Distinction2_Paintings,Domains_Distinction2_Sculpture,Domains_Distinction2_Sports,Domains_Distinction2_TVshows,Domains_Distinction2_Videogames,Domains_Distinction2_Wine,Domains_Distinction2_Wrestling,Importance_Beer,Importance_Car,Importance_Clothing,Importance_Comicbooks,Importance_Food,Importance_GraphicDesign,Importance_InteriorDesign,Importance_Jewelry,Importance_Literature,Importance_Marijuana,Importance_Movies,Importance_Music,Importance_Paintings,Importance_Sculpture,Importance_Sports,Importance_TVshows,Importance_Videogames,Importance_Wine,Importance_Wrestling,CHECK1,Improvement,Improve_Possible,Improve_Impossible,Preferences_Beethoven,Preferences_MileyCirus,Preferences_CitizenKane,Preferences_Marvel,Preferences_Cognac,Preferences_JackDaniel,Preferences_Busts,Preferences_Eiffel,CHECK2,Knowledge_Beer,Knowledge_Car,Knowledge_Clothing,Knowledge_Comicbooks,Knowledge_Food,Knowledge_GraphicDesign,Knowledge_InteriorDesign,Knowledge_Jewelry,Knowledge_Literature,Knowledge_Marijuana,Knowledge_Movies,Knowledge_Music,Knowledge_Paintings,Knowledge_Sculpture,Knowledge_Sports,Knowledge_TVshows,Knowledge_Videogames,Knowledge_Wine,Knowledge_Wrestling,IRL_Q1,IRL_Q2_HELP,IRL_Q2_JUSTICE,IRL_Q2_SCIENCE,IRL_Q2_ART,IRL_Q2_NATURE,IRL_Q2_EDUCATION,IRL_Q2_ANIMALS,BM_General_1,BM_General_2,BM_General_3,BM_General_4,BM_General_5,BM_General_6,BM_General_7,BM_General_8,BM_General_9,BM_General_10,CHECK3,CHECK4,DPES_1,DPES_2,DPES_3,DPES_4,DPES_5,DPES_6,DPES_7,DPES_8,DPES_9,DPES_10,DPES_11,DPES_12,DPES_13,DPES_14,DPES_15,DPES_16,DPES_17,DPES_18,DPES_19,DPES_20,DPES_21,DPES_22,DPES_23,DPES_24,DPES_25,DPES_26,DPES_27,DPES_28,DPES_29,DPES_30,DPES_31,DPES_32,DPES_33,DPES_34,DPES_35,DPES_36,DPES_37,DPES_38,Gratitude_1,Gratitude_2,Gratitude_3,Gratitude_4,Gratitude_5,Gratitude_6,Age,Gender,Gender_3_TEXT,NativeLanguage,Country1,Country2,Student,Profession,EducationLevel,EducationLevel_Coded,EducationLevel_3_TEXT,EducationLevel_4_TEXT,EducationLevel_5_TEXT,EducationLevel_6_TEXT,ParentEducation,ParentEducation_Coded,ParentEducation_3_TEXT,ParentEducation_4_TEXT,ParentEducation_5_TEXT,ParentEducation_6_TEXT,Political,Art_1,Art_2,Art_3,Art_4,Art_5,Code
2021-02-01 16:55:42,2021-02-01 17:09:34,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,Someone that has good taste knows how to decorate and put together a space.  They are good at shopping and matching things that look good. ,Someone has bad taste when they can't put together a room and have it look nice. They may add too many things or not enough things so there are too many open spaces. ,,Joanna Gaines is someone that immediately comes to mind.  She has great taste in decorating and just overall style.  I always love the projects and products that she produces. ,Someone that has bad taste is betsey johnson.  I really dislike all of the products that she sells.  I think they are too busy and look ugly. ,3,1,2,2,3,1,3,0,2,1,2,3,2,2,2,2,1,3,1,,,,,,,,,,,,,,,,,,,,3,1,5,4,5,4,6,4,4,5,5,5,4,3,5,5,5,2,1,0,YES,I think that people can improve and evolve.  They can learn about art and design and color theory.  Someone can study others who have good taste and learn from them. ,,-2,-2,-3,1,-3,-2,-1,-2,2,3,0,3,2,5,0,3,0,1,5,3,4,1,1,3,4,2,3,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),5,5,1,5,5,5,4,5,5,5,1,5,6,2,6,6,6,5,6,5,6,6,5,6,6,6,4,4,3,3,3,6,5,6,6,6,7,6,7,6,3,4,3,5,6,6,6,7,7,5,6,6,7,6,7,7,32,A woman,,english,usa,usa,No,non profit program director ,Some college or university...       In which field?,3,general studies,,,,,,,,,,1,1,1,0,2,2,I have received my code.
2021-02-01 16:48:28,2021-02-01 17:09:36,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,Someone has good taste if they keep with current trendy fashion or has a nack for finding value in all things good. ,Someone has bad taste if they dress in a weird way.,,"Lady Gaga has good taste, because she is trendy and fashionable.","Weird Al Yankavich has bad taste, because he tries to be fashionable, but dresses weirdly.",1,-3,3,0,1,2,3,2,3,0,3,3,3,3,-3,3,3,3,-2,,,,,,,,,,,,,,,,,,,,1,0,6,1,4,6,6,6,5,1,5,5,6,5,0,4,3,6,1,0,YES,People can improve their taste by experimenting and refining their choices.,,3,1,3,2,3,2,1,-2,2,2,0,3,0,3,2,2,1,3,0,3,3,1,0,4,4,3,3,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,,,3,3,1,3,3,2,4,3,3,3,1,5,3,5,7,4,6,5,6,5,4,4,6,6,5,6,6,2,6,3,6,6,6,5,4,4,6,5,3,6,3,6,5,6,4,5,2,4,3,2,7,7,1,7,7,1,52,A man,,Chinese and Taiwanese,United States,Taiwan,No,Sales Manager,College or university degree. In which field?,4,,Electrical Engineering,,,,,,,,,6,1,1,0,1,1,I have received my code.
2021-02-01 16:56:15,2021-02-01 17:09:41,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,"Normally when I describe things of being of good taste or bad taste, I really just mean to say that those who have good taste like the things that I like in a joking manner. Taste is subjective and judging whether or not someone has good or bad taste runs the risk of classism. ","I think that interests that don't hurt anyone are valid so I wouldn't call anyone with different appreciation of kinds of food, music, or culture to be in bad taste. If I am joking around with another friend who likes the show Riverdale then I might say that they have bad taste. But my opinion isn't more valid of course.",,"My friend Annie is British and her humor is incredibly sarcastic and witty. We both have the same taste in comedy and I can banter with her. Shows that she recommends are ones that I take seriously, such as the show The Inbetweeners. We have boyish, insulting humor.  Because we are so similar, I would say she has good taste.","My little brother is a fan of anime. I don't think he has poor taste necessarily, just taste that's different than mine. I do find it hard to relate to the media that he likes, though.",1,-2,3,2,1,2,3,2,3,1,2,2,2,2,-3,2,0,1,-1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,,"Why assign value to taste? I don't think it can be good or bad, therefore, I don't think it can be approved. Just because it can be more aligned with certain cultures or defined as highbrow, that doesn't mean that there was an improvement in taste.",0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,2,0,3,0,3,4,4,3,3,5,0,3,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),2,2,1,1,2,2,3,4,3,4,1,5,4,2,5,7,7,7,7,7,5,5,7,7,7,7,7,2,7,7,7,7,7,7,7,4,4,7,7,7,7,7,7,7,2,7,2,4,7,7,7,7,1,6,5,1,21,A woman,,English,USA,USA,Yes,,Some college or university...       In which field?,3,Human Biology and Spanish,,,,High school,2,,,,,1,1,1,1,2,2,I have received my code.
2021-02-01 16:37:05,2021-02-01 17:09:50,YES,YES,50,0,0,25,0,25,0,0,,,,,,,,,YES,I mean that the person chooses things well. Also the person knows how to combine things or wear things.,I mean that the person does not know what works best for herself or chooses poorly the items they buy. ,,"Yes, I think Gio has a good taste because she knows how to use things, combine them. In outfits for example colors, stamps and accessories all matter. For them to look good together you have to choose carefully. One complement the other. They do not crash when put together.",Yes. I think this person has a poor taste because she doesn't care a lot about it. She does not put a lot of effort into trying to make something look good. Some people just buy things that are cheap and that sometimes compromisse the overall taste.,,,,,,,,,,,,,,,,,,,,-3,-3,3,-3,-3,0,3,1,-3,-3,-3,-3,3,3,-3,1,-3,-3,-3,0,0,4,0,2,0,4,2,2,0,2,2,2,0,0,2,0,0,0,0,NO,,Because that stuff sounds like a preference. If someone likes rock but not opera that can not be improved. Liking rock is just a personal preference. Now how you dress can be improved because that is also a preference but most people don't know what actually looks best for them according to their body type and so on,-3,-3,-3,0,0,0,0,-3,2,0,0,3,0,3,0,0,0,0,0,2,2,0,0,2,2,0,0,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),5,5,1,2,5,5,5,5,2,5,1,5,3,4,4,4,4,5,5,7,5,4,3,4,6,3,4,2,4,2,3,5,5,4,4,4,4,3,5,4,4,3,3,4,3,4,3,3,7,4,6,6,1,6,6,3,32,A woman,,Portuguese,United States,Brazil,Yes,,Some college or university...       In which field?,3,College of Education and Human Development ,,,,High school,2,,,,,2,1,1,0,1,2,I have received my code.
2021-02-01 16:54:26,2021-02-01 17:10:14,YES,YES,,,,,,,,,75,10,15,0,0,0,0,0,YES,"Obviously having ""good taste"" is subjective to a certain degree. But for example, to me having good taste when referring to clothing means that an individual knows how to properly mix and match articles of clothing in a way that is visually appealing.","To piggyback off my clothing example, an individual with ""bad taste"" in clothing would be someone that has no understanding or doesn't make an attempt at understanding what articles of clothing work with, or compliment, each other.",,"I think a person with good taste is a rapper I follow who goes by the name of Smino. His wardrobes tend to be quite extravagant, but I really love how he blends his styles.","Adam Sandler. Man just wears the first thing he finds in his closet, I swear.",,,,,,,,,,,,,,,,,,,,3,-2,2,3,3,1,2,1,2,0,0,2,2,3,-2,3,3,3,-3,4,0,5,2,6,4,4,2,4,3,3,5,4,4,2,4,5,5,0,0,YES,"By expanding their comfort zone, either by attending events, screenings, or concerts they wouldn't nnormally go to, or by simply looking up information online and becoming more educated in what's out there.",,0,1,-1,-2,1,-2,-1,-1,2,3,0,2,0,2,1,1,1,2,5,3,4,1,1,6,2,3,0,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,,4,4,1,3,5,5,4,4,5,5,1,5,4,4,5,6,3,3,4,3,3,4,3,4,4,5,4,3,4,6,5,4,4,5,6,6,7,6,4,7,4,4,5,6,6,6,5,6,6,5,7,5,1,7,7,2,24,A man,,Spanish,United States of American,United States of America,Yes,,College or university degree. In which field?,4,,Kinesiology-Motor Development,,,College or university degree. In which field?,4,,Electrical Engineer,,,2,2,2,0,1,0,I have received my code.
2021-02-01 17:02:02,2021-02-01 17:10:49,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,They like something that is usually critically acclaimed. It may be seen as intelligent or vrry insightful. ,They like something that is critically derided. It will be seen as something poorly made. ,,"I believe that my Father has good taste. Most of the movies he watched are very enjoyable. Similarly, most of the food he likes is sophisticated and tasty. ","My wife has poor taste in certain things. She likes watching trashy reality shows, which reward people for bas behavior. ",3,-2,3,2,3,1,3,2,3,1,2,2,3,2,-1,3,3,3,-3,,,,,,,,,,,,,,,,,,,,3,0,3,2,4,0,2,0,4,0,4,3,0,0,0,3,6,4,0,0,YES,They can taste a wider variety. They can learn why people think one thing is better than another. ,,0,-3,-2,1,-2,-2,-3,-3,2,3,0,2,4,4,0,0,0,3,0,4,3,0,1,1,5,6,3,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),2,2,4,1,1,1,1,4,2,3,1,5,5,4,4,6,5,6,6,6,5,6,5,6,6,5,5,4,3,4,3,6,4,5,4,2,4,4,5,5,1,4,5,5,3,5,2,3,5,3,6,6,2,6,6,2,33,A man,,English,United States,United States,No,Accountant,College or university degree. In which field?,4,,Accounting,,,,,,,,,6,1,1,0,1,1,I have received my code.
2021-02-01 16:52:39,2021-02-01 17:11:03,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,If I say someone has good taste it means I agree with their sense of style. I think that what they have put together flows well and is cohesive rather than clashes and seems out if place. This applies to fashion and decor. It also might mean they like the same forms of media that I do for the same reasons. Or the same forms of entertainment. It means that I believe that they think similar to me. ,If I say someone has bad taste it means that I do not like the things that they do and I believe that they shouldn't like them either. It means I think that their approval of those things is flawed. It means that I probably do not think similarly to them.,,"I met a friend if mine through a Facebook group for baby clothes. We realized we dressed our babies in the same brands and types of outfits. We also realized we lived close to each other and started meeting up in person. I realized she liked the same clothes for herself as I did and decorated her home in a similar manner. Because of this, I think she has very good taste.","I think my sister-in-law has bad taste. She likes loud, bright, in your face colors and I prefer neutrals. Her house and walls are covered in random things while I keep my house simplistic and organized. She is happy with how she styles things but I personally don't think it looks very good. I think it is too busy. ",3,-1,3,1,3,3,3,3,3,-1,3,3,3,1,-1,3,1,3,-2,,,,,,,,,,,,,,,,,,,,0,0,6,0,3,3,6,3,6,0,5,6,3,3,0,6,0,0,0,0,YES,People can improve by exposing themselves more to it. The more they look at fine art they more they can can come to appreciate it. And the more likely they will be to spot the differences between that and what they appreciated before,,0,-2,-2,1,-2,-1,-2,-2,2,0,0,4,2,5,4,5,3,3,0,4,4,2,2,0,3,3,2,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,,,5,4,1,4,3,4,4,4,4,5,1,5,6,5,6,6,6,6,6,5,6,4,6,5,5,5,6,4,5,6,4,5,5,7,7,7,6,6,6,5,3,6,6,4,7,6,6,6,5,5,6,6,2,6,6,2,26,A woman,,English,USA,USA,No,Graphic designer,College or university degree. In which field?,4,,University Studies,,,,,,,,,6,1,1,0,0,1,I have received my code.
2021-02-01 16:54:33,2021-02-01 17:11:15,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,That they know what is good generally.,That they think they know what is good but really they don't.,,My friend is the only one that comes to mind. He always gets the best food for me. He also dresses nice.,"I have an acquaintance, who is also friends with my friend with the good taste, that thinks he is hot shit. anytime he would suggest something, me and my friend would look at what he was talking about and just cringe at the idea and generally not do whatever he said.   ",3,3,2,3,3,3,3,1,3,2,3,3,3,2,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,0,1,4,3,6,3,3,0,3,5,4,6,2,0,0,4,6,0,0,0,YES,If they expose themselves to enough different stuff. That might broaden there views on things.,,3,1,2,2,0,1,2,1,2,0,0,2,3,4,0,0,0,1,4,3,3,0,0,0,2,5,0,0,No,,,,,,,,2,1,2,5,3,5,3,2,3,4,1,5,3,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,3,2,2,2,3,3,3,3,1,1,3,1,2,1,1,1,4,1,1,3,3,7,1,5,7,24,A man,,English,USA,USA,No,Handyman,High school,2,,,,,,,,,,,4,0,0,0,0,1,I have received my code.
2021-02-01 16:59:18,2021-02-01 17:11:19,YES,YES,,,,,,,,,50,10,30,10,0,0,0,0,YES,I guess when I think of someone with good taste it’s usually something unique or expensive. I think of someone who lives in luxury.,"Something that is cheap or boring, or ugly.",,"Jackie aina has impeccable taste in makeup, fashion and even cars. She just knows what’s cute and fashionable, and to me that means good taste.","Ed from 90 day fiancé. I think of him because he dresses bad and puts Mayo on his head, and how treats the people around him.",,,,,,,,,,,,,,,,,,,,0,-3,3,3,1,1,1,1,2,2,1,3,0,1,-2,3,3,1,0,1,0,6,2,6,2,4,3,6,3,2,6,2,1,0,3,4,0,0,0,YES,"I think people can improve their by traveling outside of their state or even country, and indulge in different costumes and traditions. Another way to improve their is to have an open about things you’ve never tried. ",,0,2,0,2,0,-3,0,0,2,0,0,6,2,6,0,2,3,2,2,4,3,0,0,0,3,3,0,0,No,,,,,,,,4,3,1,5,5,5,2,5,5,5,1,5,5,4,4,4,6,7,3,5,7,4,4,3,4,5,7,1,4,6,1,3,3,3,7,7,7,7,7,6,5,4,7,2,5,5,4,4,3,7,6,6,1,6,6,4,20,A woman,,English ,United States ,United States,No,Unemployed ,High school,2,,,,,,,,,,,3,0,0,0,0,1,I have received my code.
2021-02-01 16:48:18,2021-02-01 17:12:33,YES,YES,60,20,0,20,0,0,0,0,,,,,,,,,YES,They have a pretty good idea of what is trendy or popular and what looks good. ,"Just not appealing or ugly, usually not trendy",,My cousin has good taste in my eyes because she has an eye for fashion. She can mix and match even the simplest of things and make them look great. ,My friend because he just puts on anything and doesn’t even attempt to make it look decent. He will throw together random colors and patterns and it will be looking very tacky looking. ,,,,,,,,,,,,,,,,,,,,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,6,6,4,6,6,6,6,6,6,5,4,6,6,6,6,6,0,YES,By branching out of their comfort zones and seeing and experiencing differently,,1,0,0,2,1,1,0,0,2,4,2,5,4,6,2,4,4,6,6,6,6,3,2,5,6,5,6,6,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)","Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),5,4,1,4,4,5,2,5,5,5,1,5,7,5,6,6,4,6,6,6,7,6,6,7,7,6,7,5,5,5,6,6,6,7,7,7,7,4,7,4,2,4,4,1,7,7,6,4,7,6,7,6,2,6,7,2,28,A woman,,English,United States,United States,No,Retail,Some college or university...       In which field?,3,Nursing,,,,,,,,,,1,1,1,1,2,2,I have received my code.
2021-02-01 16:35:19,2021-02-01 17:12:46,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,"People who are intellectual, cultured, respectful, honest, open-minded.","People who are disrespectful, don't have modals, uncultured.",,"Because they have a good lifestyle, are cultured, respectful of others and honest people.",They are intolerable and dishonest people.,1,1,1,1,1,1,1,0,2,0,2,2,2,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,3,4,0,5,3,5,1,5,0,4,5,5,4,1,4,1,0,0,0,YES,Reading books is a good way to expand your vocabulary and knowledge,,1,0,0,0,1,1,0,-2,2,4,3,6,1,6,3,5,6,6,0,6,6,5,5,5,5,4,4,3,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),2,2,4,1,1,2,1,3,4,5,1,5,4,4,7,4,4,6,4,7,6,6,7,7,6,6,6,5,3,1,1,6,5,3,7,6,6,4,7,4,4,3,3,3,3,5,4,4,6,5,6,5,1,5,6,3,30,A woman,,Spanish,United States,Venezuela,No,Healthcare professional ,College or university degree. In which field?,4,,Medicine Healthcare,,,,,,,,,2,1,1,0,1,2,I have received my code.
2021-02-01 17:03:07,2021-02-01 17:13:40,YES,YES,,,,,,,,,98,0,0,0,1,0,1,0,YES,I think of it as pairing things together look good.,I think the things they like may clash.,,My friend has great taste and the money to support it.,The things clash that this person has. ,2,0,3,0,2,1,3,1,1,1,3,3,2,1,1,1,-1,3,0,,,,,,,,,,,,,,,,,,,,4,1,6,3,5,4,6,5,5,2,4,5,5,5,3,4,4,5,2,0,YES,They can learn what looks good together.  They can learn different styles.,,2,-1,0,2,-1,0,-1,-2,2,3,0,4,1,4,1,3,3,4,1,3,4,3,2,2,5,2,2,1,Yes,,,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),5,5,1,3,5,5,3,5,5,5,1,5,6,7,7,7,7,6,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,2,2,5,5,2,7,7,7,7,7,7,7,7,1,7,7,1,57,A woman,,English,United States,United States ,No,Hospitality Sales ,"Graduate degree, Masters. In which field?",5,,,Psychology ,,,,,,,,2,1,1,0,0,1,I have received my code.
